"GEO2010","COUNTY","HFLG175","FAVINC0D","MDFAMY0","FAY0100","FAY0150","FAY0200","FAY0250","FAY0300","FAY0350","FAY0400","FAY0450","FAY0500","FAY0600","FAY0750","FAY01000","FAY01250","FAY01500","FAY02000","FAY0M200"
"22103040103","103","0","789","48655","51","38","23","51","70","47","48","41","32","115","104","89","18","23","13","19"
"22103040104","103","0","1747","48655","114","86","50","115","156","106","106","91","70","255","232","196","40","51","29","42"
"22103040201","103","1","1419","46660","117","125","36","33","129","112","55","69","72","175","132","193","74","33","47","10"
"22103040202","103","1","1590","51092","38","44","88","112","111","94","80","152","62","151","182","175","131","74","32","64"
"22103040303","103","1","1754","75105","37","0","79","41","36","50","54","68","49","239","223","286","267","145","75","105"
"22103040304","103","0","2004","99924","6","9","57","35","55","65","40","78","72","85","135","355","250","180","272","296"
"22103040305","103","0","459","47061","18","18","25","40","28","33","32","14","22","46","67","52","27","11","9","9"
"22103040400","103","2","1133","51967","45","38","35","54","104","49","70","48","76","116","133","145","99","35","35","52"
"22103040501","103","4","775","30446","124","54","72","84","58","63","24","45","23","63","90","28","40","8","19","1"
"22103040502","103","0","841","44071","75","25","31","30","50","56","86","73","63","44","54","97","44","15","26","57"
"22103040601","103","1","645","93198","0","6","23","13","17","6","0","11","47","51","65","131","100","18","50","107"
"22103040602","103","1","690","73043","25","9","32","11","55","17","26","30","17","51","90","115","76","45","38","53"
"22103040604","103","0","953","53058","46","25","37","62","62","43","61","49","60","95","113","113","72","54","24","30"
"22103040605","103","3","1710","53061","86","47","71","113","114","81","112","92","112","174","205","207","131","100","45","57"
"22103040701","103","1","1591","54688","42","62","66","85","93","89","65","94","56","307","264","184","80","34","47","14"
"22103040704","103","0","1431","32406","164","168","78","77","156","123","83","79","58","111","128","120","38","12","14","7"
"22103040705","103","1","1248","49671","60","24","48","74","59","61","98","118","88","140","218","160","46","19","19","17"
"22103040706","103","2","1336","47453","97","74","76","90","69","71","65","82","93","132","123","142","132","26","49","29"
"22103040708","103","1","1389","82810","40","50","22","18","23","33","16","44","43","139","133","335","183","83","111","116"
"22103040709","103","0","939","66452","38","17","20","21","11","25","47","51","40","98","169","197","81","59","27","22"
"22103040710","103","1","1511","66662","63","30","35","37","17","41","76","84","66","161","276","320","133","98","46","37"
"22103040801","103","0","987","45082","78","38","25","90","67","49","58","83","65","121","167","74","44","15","0","5"
"22103040802","103","0","918","72159","33","39","13","42","20","14","37","91","42","41","93","208","84","64","40","50"
"22103040803","103","0","1396","47132","55","58","90","72","95","97","66","108","103","175","220","151","60","15","17","5"
"22103040900","103","0","792","31002","122","53","84","43","75","69","93","35","18","34","47","58","22","5","4","11"
"22103041002","103","0","818","49603","34","24","24","28","62","56","73","46","62","100","91","84","51","29","4","34"
"22103041003","103","1","1478","57423","33","34","29","66","84","105","100","96","96","134","165","282","135","76","30","17"
"22103041004","103","1","1390","56313","39","34","25","48","68","103","79","79","98","199","251","174","68","56","60","13"
"22103041101","103","1","1020","43190","28","21","67","63","65","133","77","98","38","130","107","92","46","32","18","5"
"22103041102","103","1","1982","50458","74","121","107","140","64","130","117","75","145","266","229","278","153","28","30","25"
"22103041103","103","2","828","31749","125","97","58","60","42","56","57","52","38","48","91","37","30","9","6","23"
"22103041104","103","3","989","45973","42","34","77","58","63","95","64","59","71","116","100","107","70","10","41","9"
"22103041202","103","1","181","41953","11","5","13","16","12","10","22","16","9","21","19","19","12","1","2","2"
"22103041204","103","1","1909","46511","119","68","158","100","162","157","67","87","132","125","246","253","159","24","20","38"
"22103041207","103","0","1834","85479","33","46","28","38","32","28","90","44","34","119","210","434","278","165","122","127"
"22103041208","103","1","711","85500","13","19","11","15","13","11","35","18","14","47","82","169","108","64","48","50"
"22103041209","103","0","744","85478","13","19","11","15","13","11","36","18","14","48","85","176","112","67","49","51"
"22103041210","103","0","414","69528","8","1","16","14","9","10","16","17","30","34","65","91","56","18","19","3"
"22103041211","103","0","330","69528","6","1","13","11","7","8","12","14","24","27","52","73","44","14","15","2"
"22103041212","103","1","1582","69528","34","7","63","55","40","42","62","68","120","133","250","350","216","70","75","13"
"22103041300","103","2","1809","70809","67","59","76","89","75","64","90","81","42","120","229","347","252","84","107","47"
"22103990000","103","5","2773","52700","122","109","136","190","148","144","194","199","150","260","351","399","186","83","64","68"
"22105953200","105","0","726","37375","107","53","87","22","39","36","49","57","70","75","51","56","0","13","11","0"
"22105953300","105","0","1063","24757","209","132","100","94","97","63","57","36","30","85","59","52","22","5","0","22"
"22105953400","105","0","1411","30947","201","162","117","114","99","73","89","69","81","125","119","66","42","24","12","18"
"22105953500","105","0","1632","38717","214","69","80","86","123","141","142","119","55","251","176","112","52","7","0","5"
"22105953600","105","0","1384","26394","252","169","118","124","109","107","87","66","77","90","77","64","33","0","5","6"
"22105953700","105","0","2210","40802","155","125","164","106","155","160","198","210","178","227","221","159","75","41","12","24"
"22105953800","105","0","1261","39972","133","82","47","88","76","95","110","82","81","103","181","76","29","21","22","35"
"22105953900","105","0","1730","33816","199","134","173","116","145","116","89","70","73","193","240","118","41","12","7","4"
"22105954001","105","0","409","41189","34","28","23","26","37","30","18","39","13","27","62","36","18","3","4","4"
"22105954002","105","0","1555","41189","131","110","90","100","142","114","70","150","50","107","240","141","70","15","16","16"
"22105954101","105","0","1215","34089","149","67","129","92","111","77","80","79","87","88","103","98","35","10","0","10"
"22105954102","105","0","2215","45171","174","101","84","154","179","156","123","121","168","202","257","270","148","25","20","18"
"22105954200","105","0","660","47833","75","11","74","63","18","31","16","27","28","68","80","69","59","15","0","26"
"22105954300","105","0","943","29543","195","98","66","38","82","72","32","52","22","36","95","40","52","20","14","29"
"22105954400","105","0","826","21985","218","42","99","96","49","25","53","22","17","42","79","44","35","0","0","5"
"22105954501","105","0","991","34399","120","85","77","54","73","94","42","33","57","61","151","76","31","9","13","6"
"22105954502","105","0","1352","34399","165","116","106","76","101","130","58","47","80","85","207","105","43","13","19","10"
"22105954600","105","0","2078","39769","194","114","107","153","157","183","137","115","129","183","202","256","85","26","0","37"
"22105954700","105","0","1045","45592","75","77","55","71","78","21","74","58","69","97","160","114","32","23","13","28"
"22105954800","105","0","1189","39226","200","76","32","82","59","88","83","79","62","102","130","136","37","20","17","1"
"22107000100","107","0","614","26848","103","53","77","40","61","21","48","22","18","45","40","18","31","11","2","24"
"22107000200","107","0","374","29856","42","14","50","35","43","45","32","19","8","36","12","2","16","4","2","0"
"22107000300","107","0","670","21289","148","113","60","68","47","49","34","21","20","31","20","23","24","3","5","18"
"22109000101","109","0","1605","42839","120","86","128","30","128","136","100","132","157","130","169","219","21","30","0","13"
"22109000102","109","0","951","32670","128","46","77","83","85","80","65","33","66","61","105","93","15","10","0","0"
"22109000201","109","0","819","42535","107","51","39","49","91","22","27","59","62","120","58","78","56","0","0","0"
"22109000202","109","0","1547","41511","113","71","125","108","82","139","95","116","103","83","196","225","69","14","8","0"
"22109000300","109","0","1022","40313","96","87","91","81","47","62","44","58","47","171","73","100","27","10","19","9"
"22109000401","109","0","1393","50868","94","26","78","45","70","105","49","116","90","243","243","172","41","6","0","9"
"22109000402","109","0","848","50883","57","15","47","27","42","64","29","70","55","148","148","104","24","3","0","6"
"22109000500","109","0","1475","35729","202","94","75","87","86","158","173","105","78","144","109","96","41","1","13","28"
"22109000600","109","0","1747","32083","264","190","75","144","153","101","140","97","79","207","112","131","8","22","14","10"
"22109000700","109","0","1638","25038","284","198","195","141","120","101","107","46","29","147","113","102","12","0","43","0"
"22109000800","109","0","1806","35309","255","57","151","117","161","145","160","79","110","164","157","137","57","21","8","12"
"22109000900","109","0","1209","40534","159","105","109","68","64","27","64","61","9","204","100","81","53","46","22","36"
"22109001000","109","0","1520","48056","107","63","37","105","74","131","67","102","116","169","288","111","88","28","14","20"
"22109001100","109","0","999","33811","145","43","81","65","75","110","126","45","71","81","70","55","16","0","16","0"
"22109001201","109","0","835","41583","20","38","98","113","24","41","74","66","58","68","77","67","31","14","34","12"
"22109001202","109","0","894","29641","103","93","92","60","105","54","49","56","47","63","111","27","11","0","14","0"
"22109001300","109","0","1614","26500","272","166","157","171","126","66","109","90","111","111","165","77","1","6","1","1"
"22109001400","109","0","904","37223","103","59","71","48","49","70","65","60","63","71","90","85","25","8","12","18"
"22109001500","109","0","1692","62937","98","37","58","65","34","103","67","82","29","228","309","256","172","45","50","59"
"22109001600","109","0","814","25793","139","100","51","104","66","49","51","41","22","48","72","47","5","8","0","11"
"22109001700","109","0","1649","76165","55","42","18","7","44","48","101","38","47","142","260","332","214","55","129","128"
"22109990000","109","0","492","31411","57","48","49","33","52","33","31","32","29","37","60","23","9","2","9","3"
"22111960100","111","0","1154","33611","112","77","111","113","105","71","79","89","64","100","94","72","43","4","5","5"
"22111960200","111","0","1130","35000","111","84","101","102","91","76","76","73","60","126","111","77","18","18","2","4"
"22111960300","111","0","834","37834","70","59","49","63","96","51","80","67","21","69","97","39","51","3","27","2"
"22111960400","111","0","953","26786","147","95","85","87","105","88","55","63","14","81","53","43","10","0","5","10"
"22111960500","111","0","1355","47373","54","75","82","94","87","92","108","60","76","143","237","173","71","7","1","7"
"22111960600","111","0","1004","35772","72","65","59","83","117","85","87","89","63","106","61","75","36","0","0","6"
"22113950100","113","0","1749","39982","91","134","143","123","103","155","126","79","108","224","175","193","43","22","19","11"
"22113950200","113","0","1451","40099","142","125","86","108","95","84","83","113","119","152","148","88","75","2","20","11"
"22113950400","113","0","1533","30595","226","152","145","89","130","129","98","96","112","116","95","83","50","0","12","0"
"22113950500","113","0","1426","41604","76","67","79","124","102","119","103","86","69","156","136","173","73","13","32","18"
"22113950600","113","0","819","34438","75","66","94","81","60","38","59","45","32","75","68","57","49","5","13","2"
"22113950700","113","0","1091","30243","160","123","100","89","70","55","54","78","37","89","89","53","56","17","5","16"
"22113950800","113","0","1458","15875","540","161","161","122","56","36","47","95","27","70","113","13","0","9","0","8"
"22113950901","113","0","644","43049","54","34","37","35","38","60","42","33","35","76","104","47","20","8","7","8"
"22113950902","113","0","1558","43051","132","83","91","85","92","148","103","80","88","187","252","114","49","21","19","20"
"22113951001","113","0","314","39485","24","21","20","26","25","20","20","20","17","31","36","29","12","3","2","1"
"22113951002","113","0","1908","39485","147","129","123","163","153","126","128","126","109","193","222","178","73","21","13","11"
"22113951100","113","0","489","35326","45","14","39","62","31","45","59","37","19","34","41","49","7","0","0","0"
"22113990000","113","0","71","35326","7","3","6","10","5","7","9","6","3","5","7","8","2","0","0","0"
"22115950100","115","0","1496","41292","88","67","48","170","127","101","116","110","136","165","128","122","28","38","37","0"
"22115950200","115","0","1444","37960","84","36","123","103","98","156","171","109","86","186","151","109","17","8","0","2"
"22115950300","115","0","1165","38958","60","51","89","108","70","151","66","66","36","168","108","94","19","34","38","0"
"22115950400","115","0","954","28462","200","113","49","60","71","76","45","27","52","75","72","97","9","0","0","8"
"22115950500","115","0","1579","33984","107","138","172","152","83","159","86","97","79","118","170","140","35","21","6","11"
"22115950600","115","0","1176","29310","101","56","85","172","194","127","41","62","59","81","81","66","24","0","8","0"
"22115950701","115","0","3074","32883","112","119","277","413","375","381","287","257","214","279","216","94","23","21","1","11"
"22115950702","115","0","19","32883","0","0","1","2","2","2","1","1","1","1","1","0","0","0","0","0"
"22115950703","115","0","137","32883","4","5","12","18","16","16","12","11","9","12","9","4","1","0","0","0"
"22115950704","115","0","31","32807","1","1","2","4","3","3","2","2","2","2","2","0","0","0","0","0"
"22115950800","115","0","1180","34061","127","116","69","112","109","90","68","82","89","79","100","112","26","6","12","4"
"22115950900","115","0","1626","36275","132","100","159","136","134","120","138","100","70","167","153","139","75","15","20","14"
"22117950101","117","0","673","30000","67","72","52","81","62","55","68","24","34","34","75","29","5","3","3","2"
"22117950102","117","0","1255","30000","127","135","99","152","117","104","127","45","65","65","142","56","12","6","6","4"
"22117950200","117","0","1420","30211","179","142","123","148","112","173","74","41","68","109","105","90","16","28","5","7"
"22117950300","117","0","1061","22402","216","112","141","132","106","34","58","46","18","53","104","14","16","0","5","6"
"22117950400","117","0","890","29385","99","75","47","143","97","71","57","33","31","72","92","39","9","10","8","7"
"22117950500","117","0","1069","38811","72","89","85","78","90","69","71","64","83","93","107","86","23","22","11","26"
"22117950600","117","0","1332","35216","141","68","131","90","117","114","134","66","26","150","119","81","45","28","16","6"
"22117950700","117","0","1417","27560","238","93","185","136","117","130","86","53","47","94","105","81","18","9","18","7"
"22117950800","117","0","1229","25291","260","140","132","77","77","89","60","53","51","58","43","132","34","7","7","9"
"22117950900","117","0","340","23295","69","40","26","50","29","26","9","8","25","28","16","9","5","0","0","0"
"22117951000","117","0","980","31444","47","72","127","100","118","84","74","39","16","93","121","50","34","0","0","5"
"22119031100","119","0","602","37609","33","39","53","73","26","48","47","46","26","80","41","61","20","0","1","0"
"22119031200","119","0","851","26531","102","93","124","73","102","75","57","51","20","27","62","21","16","7","5","1"
"22119031300","119","0","1438","35404","109","106","152","122","116","108","145","100","125","106","116","41","38","10","19","40"
"22119031400","119","0","1022","37206","103","63","65","97","70","83","80","63","67","99","105","90","14","15","8","0"
"22119031500","119","0","1615","36841","101","107","128","152","160","92","145","99","82","153","185","129","43","6","0","26"
"22119031600","119","0","725","51451","45","7","21","58","26","50","68","35","51","86","49","114","43","25","32","23"
"22119031700","119","0","854","20563","211","123","83","93","59","76","56","42","0","23","58","17","0","0","0","7"
"22119031800","119","0","779","37061","34","54","56","80","60","75","67","79","33","74","82","35","38","0","6","6"
"22119031900","119","0","761","22928","182","89","87","54","48","75","33","42","28","43","40","30","7","3","0","0"
"22119032000","119","0","975","46943","90","21","77","64","66","51","43","60","56","111","127","80","55","32","29","19"
"22119032100","119","0","2023","39555","193","94","118","208","140","158","111","113","115","254","271","161","59","9","8","18"
"22121020100","121","0","1295","36947","137","116","73","100","108","62","131","65","53","144","133","82","47","25","0","8"
"22121020200","121","1","657","34345","100","69","67","6","30","58","65","36","42","32","46","30","14","17","13","15"
"22121020300","121","1","1483","44457","122","59","87","68","83","99","127","109","98","203","146","158","94","9","12","5"
"22121020401","121","2","829","49774","50","37","39","50","59","49","41","51","51","88","123","114","64","17","8","7"
"22121020402","121","1","1501","49799","90","66","70","90","105","86","72","92","92","158","221","205","114","30","13","10"
"22123000100","123","0","1366","33404","177","117","111","132","99","77","112","81","62","92","161","80","27","7","4","27"
"22123000200","123","0","1148","34868","123","70","118","108","65","92","91","77","51","111","92","93","35","9","8","5"
"22123000300","123","0","747","26466","81","94","80","88","83","45","51","42","25","56","51","35","11","0","5","0"
"22125951701","125","0","830","37568","141","54","59","49","43","17","83","89","3","31","100","103","51","0","0","0"
"22125951702","125","0","183","45829","7","3","3","8","15","24","22","5","36","12","47","5","3","0","0","0"
"22125951800","125","0","1710","54756","120","90","79","81","84","55","85","64","83","193","254","238","105","67","53","59"
"22127960100","127","0","1178","37736","110","58","48","131","100","96","94","109","58","91","122","115","19","14","13","0"
"22127960200","127","0","1493","34274","116","117","121","143","152","119","109","87","40","161","120","79","59","34","27","9"
"22127960300","127","0","890","28443","120","103","97","70","88","57","51","96","25","56","65","37","16","5","4","0"
"22127960400","127","0","714","19737","158","107","96","50","29","88","44","19","7","38","32","40","6","0","0","0"
