"","LE_x","GEOID","city","ACS.majBlack","LE"
"1873",77.4,6037542104,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.4
"1874",77.5,6037542401,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.5
"1875",79.8,6037542402,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.8
"1876",76.9,6037542501,"Los Angeles-Long Beach-Anaheim, CA",FALSE,76.9
"1877",75.3,6037542502,"Los Angeles-Long Beach-Anaheim, CA",FALSE,75.3
"1878",78.4,6037542601,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.4
"1879",77.2,6037542602,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.2
"1880",77.4,6037542700,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.4
"1881",77.4,6037542800,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.4
"1882",78,6037542900,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78
"1883",76.4,6037543000,"Los Angeles-Long Beach-Anaheim, CA",TRUE,76.4
"1884",79.9,6037543100,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.9
"1885",80,6037543201,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80
"1886",77.4,6037543202,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.4
"1887",76,6037543304,"Los Angeles-Long Beach-Anaheim, CA",TRUE,76
"1888",77.6,6037543305,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.6
"1889",79.1,6037543306,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.1
"1890",78.2,6037543321,"Los Angeles-Long Beach-Anaheim, CA",TRUE,78.2
"1891",81.4,6037543322,"Los Angeles-Long Beach-Anaheim, CA",TRUE,81.4
"1892",84.3,6037543400,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84.3
"1893",80.1,6037543501,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.1
"1894",80.8,6037543502,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.8
"1895",81.8,6037543503,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.8
"1896",86.2,6037543601,"Los Angeles-Long Beach-Anaheim, CA",FALSE,86.2
"1897",83.8,6037543602,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.8
"1898",81,6037543604,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81
"1899",78,6037543701,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78
"1900",79.3,6037543702,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.3
"1901",79.3,6037543703,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.3
"1902",82.5,6037543801,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.5
"1903",77.2,6037543802,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.2
"1904",81,6037543903,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81
"1905",83.5,6037543905,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.5
"1906",79.1,6037544001,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.1
"1907",79.3,6037544002,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.3
"1908",77.9,6037550000,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.9
"1909",79.6,6037550100,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.6
"1910",78.3,6037550201,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.3
"1911",79.8,6037550202,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.8
"1912",77.6,6037550300,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.6
"1913",78.8,6037550400,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.8
"1914",81.3,6037550500,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.3
"1915",82.7,6037550601,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.7
"1916",81.3,6037550602,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.3
"1917",82.8,6037550700,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.8
"1918",82.8,6037550800,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.8
"1919",77.1,6037550901,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.1
"1920",81.6,6037550902,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.6
"1921",82.5,6037551000,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.5
"1922",80.8,6037551101,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.8
"1923",75.9,6037551102,"Los Angeles-Long Beach-Anaheim, CA",FALSE,75.9
"1924",81.3,6037551201,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.3
"1925",76.7,6037551202,"Los Angeles-Long Beach-Anaheim, CA",FALSE,76.7
"1926",79.3,6037551300,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.3
"1927",81.1,6037551401,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.1
"1928",80.3,6037551402,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.3
"1929",81.4,6037551501,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.4
"1930",84,6037551502,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84
"1931",81.1,6037551700,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.1
"1932",78.1,6037551800,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.1
"1933",77.3,6037551900,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.3
"1934",78.6,6037552001,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.6
"1935",83.5,6037552002,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.5
"1936",85.4,6037552100,"Los Angeles-Long Beach-Anaheim, CA",FALSE,85.4
"1937",77.4,6037552200,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.4
"1938",82.8,6037552301,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.8
"1939",79.2,6037552302,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.2
"1940",76.9,6037552400,"Los Angeles-Long Beach-Anaheim, CA",FALSE,76.9
"1941",82.8,6037552601,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.8
"1942",79.6,6037552602,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.6
"1943",80,6037552700,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80
"1944",83.1,6037552800,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.1
"1945",78.9,6037552900,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.9
"1946",78.7,6037553000,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.7
"1947",80.3,6037553100,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.3
"1948",79.2,6037553200,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.2
"1949",81.1,6037553300,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.1
"1950",79.2,6037553400,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.2
"1951",77.4,6037553502,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.4
"1952",78.6,6037553503,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.6
"1953",75.9,6037553504,"Los Angeles-Long Beach-Anaheim, CA",FALSE,75.9
"1954",81.6,6037553602,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.6
"1955",79.6,6037553701,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.6
"1956",75.9,6037553702,"Los Angeles-Long Beach-Anaheim, CA",FALSE,75.9
"1957",75.3,6037553801,"Los Angeles-Long Beach-Anaheim, CA",FALSE,75.3
"1958",75.6,6037553802,"Los Angeles-Long Beach-Anaheim, CA",FALSE,75.6
"1959",78.4,6037553901,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.4
"1960",78.5,6037553902,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.5
"1961",77,6037554001,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77
"1962",80.6,6037554002,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.6
"1963",75.9,6037554101,"Los Angeles-Long Beach-Anaheim, CA",FALSE,75.9
"1964",80.5,6037554103,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.5
"1965",77.4,6037554104,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.4
"1966",78.1,6037554105,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.1
"1967",77.7,6037554201,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.7
"1968",78.9,6037554203,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.9
"1969",77.7,6037554204,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.7
"1970",75.3,6037554301,"Los Angeles-Long Beach-Anaheim, CA",FALSE,75.3
"1971",78,6037554302,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78
"1972",80.5,6037554403,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.5
"1973",74.6,6037554404,"Los Angeles-Long Beach-Anaheim, CA",FALSE,74.6
"1974",75.8,6037554405,"Los Angeles-Long Beach-Anaheim, CA",FALSE,75.8
"1975",80.4,6037554406,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.4
"1976",86.4,6037554512,"Los Angeles-Long Beach-Anaheim, CA",FALSE,86.4
"1977",88.4,6037554513,"Los Angeles-Long Beach-Anaheim, CA",FALSE,88.4
"1978",86,6037554514,"Los Angeles-Long Beach-Anaheim, CA",FALSE,86
"1979",81.3,6037554515,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.3
"1980",84.8,6037554516,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84.8
"1981",81.5,6037554517,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.5
"1982",84.2,6037554518,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84.2
"1983",83.4,6037554519,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.4
"1984",85.6,6037554521,"Los Angeles-Long Beach-Anaheim, CA",FALSE,85.6
"1985",85.5,6037554522,"Los Angeles-Long Beach-Anaheim, CA",FALSE,85.5
"1986",80.4,6037554600,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.4
"1987",84.3,6037554700,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84.3
"1988",79.2,6037554801,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.2
"1989",80.6,6037554802,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.6
"1990",80.4,6037554900,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.4
"1991",79.3,6037555001,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.3
"1992",78.2,6037555102,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.2
"1993",81.2,6037555103,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.2
"1994",78.1,6037555104,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.1
"1995",83.1,6037555202,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.1
"1996",81,6037555211,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81
"1997",79.7,6037555212,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.7
"1998",81.9,6037570001,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.9
"1999",80.3,6037570002,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.3
"2000",79.4,6037570003,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.4
"2001",77.5,6037570100,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.5
"2002",81.7,6037570202,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.7
"2003",75.3,6037570203,"Los Angeles-Long Beach-Anaheim, CA",FALSE,75.3
"2004",76.8,6037570204,"Los Angeles-Long Beach-Anaheim, CA",FALSE,76.8
"2005",76.5,6037570301,"Los Angeles-Long Beach-Anaheim, CA",FALSE,76.5
"2006",75.8,6037570303,"Los Angeles-Long Beach-Anaheim, CA",FALSE,75.8
"2007",77.6,6037570304,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.6
"2008",78.6,6037570402,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.6
"2009",78,6037570404,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78
"2010",77.3,6037570501,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.3
"2011",78.1,6037570502,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.1
"2012",79.5,6037570601,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.5
"2013",76.8,6037570602,"Los Angeles-Long Beach-Anaheim, CA",FALSE,76.8
"2014",76.2,6037570603,"Los Angeles-Long Beach-Anaheim, CA",FALSE,76.2
"2015",78,6037570701,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78
"2016",80.6,6037570702,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.6
"2017",78.4,6037570800,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.4
"2018",80,6037570901,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80
"2019",77.5,6037570902,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.5
"2020",80.2,6037571000,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.2
"2021",79.3,6037571101,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.3
"2022",82.8,6037571102,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.8
"2023",80.5,6037571200,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.5
"2024",79.3,6037571300,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.3
"2025",78,6037571400,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78
"2026",77.5,6037571502,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.5
"2027",81.5,6037571503,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.5
"2028",77.4,6037571504,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.4
"2029",75.3,6037571600,"Los Angeles-Long Beach-Anaheim, CA",TRUE,75.3
"2030",75.3,6037571701,"Los Angeles-Long Beach-Anaheim, CA",FALSE,75.3
"2031",79.1,6037571703,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.1
"2032",76.5,6037571704,"Los Angeles-Long Beach-Anaheim, CA",FALSE,76.5
"2033",79.9,6037571800,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.9
"2034",79.7,6037571900,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.7
"2035",79.3,6037572001,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.3
"2036",75.7,6037572002,"Los Angeles-Long Beach-Anaheim, CA",FALSE,75.7
"2037",80,6037572100,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80
"2038",78.3,6037572201,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.3
"2039",75.3,6037572202,"Los Angeles-Long Beach-Anaheim, CA",FALSE,75.3
"2040",78.5,6037572301,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.5
"2041",73.3,6037572302,"Los Angeles-Long Beach-Anaheim, CA",FALSE,73.3
"2042",77,6037572400,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77
"2043",79.6,6037572500,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.6
"2044",80.5,6037572600,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.5
"2045",82.4,6037572700,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.4
"2046",80.8,6037572900,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.8
"2047",75.1,6037573003,"Los Angeles-Long Beach-Anaheim, CA",FALSE,75.1
"2048",75.7,6037573004,"Los Angeles-Long Beach-Anaheim, CA",FALSE,75.7
"2049",80.1,6037573100,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.1
"2050",75.8,6037573201,"Los Angeles-Long Beach-Anaheim, CA",FALSE,75.8
"2051",81.8,6037573202,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.8
"2052",75.3,6037573300,"Los Angeles-Long Beach-Anaheim, CA",FALSE,75.3
"2053",79.2,6037573401,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.2
"2054",76.6,6037573402,"Los Angeles-Long Beach-Anaheim, CA",FALSE,76.6
"2055",84.4,6037573403,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84.4
"2056",81.2,6037573601,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.2
"2057",81.4,6037573700,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.4
"2058",78.1,6037573800,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.1
"2059",84.3,6037573902,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84.3
"2060",82.9,6037574000,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.9
"2061",81.1,6037574100,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.1
"2062",79.8,6037574201,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.8
"2063",76.3,6037574202,"Los Angeles-Long Beach-Anaheim, CA",FALSE,76.3
"2064",84,6037574300,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84
"2065",81.7,6037574400,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.7
"2066",80.5,6037574500,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.5
"2067",82.7,6037574602,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.7
"2068",80.8,6037574901,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.8
"2069",82,6037574902,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82
"2070",81.6,6037575001,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.6
"2071",74.3,6037575002,"Los Angeles-Long Beach-Anaheim, CA",FALSE,74.3
"2072",76.5,6037575101,"Los Angeles-Long Beach-Anaheim, CA",FALSE,76.5
"2073",76.4,6037575102,"Los Angeles-Long Beach-Anaheim, CA",FALSE,76.4
"2074",76.9,6037575103,"Los Angeles-Long Beach-Anaheim, CA",FALSE,76.9
"2075",72.5,6037575201,"Los Angeles-Long Beach-Anaheim, CA",FALSE,72.5
"2076",75.9,6037575202,"Los Angeles-Long Beach-Anaheim, CA",FALSE,75.9
"2077",83.5,6037575300,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.5
"2078",77.1,6037575802,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.1
"2079",76.5,6037575803,"Los Angeles-Long Beach-Anaheim, CA",FALSE,76.5
"2080",77.6,6037575901,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.6
"2081",73.7,6037575902,"Los Angeles-Long Beach-Anaheim, CA",FALSE,73.7
"2082",78.3,6037576001,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.3
"2083",73.1,6037576200,"Los Angeles-Long Beach-Anaheim, CA",FALSE,73.1
"2084",81.6,6037576301,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.6
"2085",70.4,6037576302,"Los Angeles-Long Beach-Anaheim, CA",FALSE,70.4
"2086",75.6,6037576402,"Los Angeles-Long Beach-Anaheim, CA",FALSE,75.6
"2087",75.3,6037576403,"Los Angeles-Long Beach-Anaheim, CA",FALSE,75.3
"2088",77.6,6037576501,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.6
"2089",75.2,6037576502,"Los Angeles-Long Beach-Anaheim, CA",FALSE,75.2
"2090",70.9,6037576503,"Los Angeles-Long Beach-Anaheim, CA",FALSE,70.9
"2091",79.1,6037576601,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.1
"2092",76.7,6037576602,"Los Angeles-Long Beach-Anaheim, CA",FALSE,76.7
"2093",83.1,6037576700,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.1
"2094",78.8,6037576801,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.8
"2095",79.9,6037576802,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.9
"2096",75,6037576901,"Los Angeles-Long Beach-Anaheim, CA",FALSE,75
"2097",76.4,6037576903,"Los Angeles-Long Beach-Anaheim, CA",FALSE,76.4
"2098",77.9,6037576904,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.9
"2099",77.5,6037577000,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.5
"2100",79.1,6037577100,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.1
"2101",78.5,6037577200,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.5
"2102",81.8,6037577300,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.8
"2103",83.6,6037577400,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.6
"2104",82.7,6037577501,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.7
"2105",81.5,6037577504,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.5
"2106",82.4,6037577602,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.4
"2107",80.9,6037577603,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.9
"2108",79.5,6037599000,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.5
"2109",76.8,6037600100,"Los Angeles-Long Beach-Anaheim, CA",FALSE,76.8
"2110",76.2,6037600201,"Los Angeles-Long Beach-Anaheim, CA",FALSE,76.2
